pilot,zip,statefips,countyfips,EmbeddedDataBid,ExternalDataReference,stratas,groupn,language
0,63146,29,189,4,518587,2,2,English
0,33014,12,86,96,851623,3,3,Both
0,77022,48,201,64,805809,7,3,Both
0,95076,6,87,16,726364,1,1,Both
0,78380,48,355,4,818169,2,2,English
0,46227,18,97,64,685776,2,2,English
0,11368,36,81,64,684375,1,1,Both
0,33010,12,86,32,527227,3,3,Both
0,20783,24,33,96,608014,1,1,Both
0,93212,6,107,240,447229,1,1,Both
0,77008,48,201,16,876249,2,2,English
0,1841,25,9,96,838745,1,1,Both
0,2301,25,23,4,297108,0,0,English
0,78666,48,209,4,39209,2,2,English
0,31605,13,185,4,130743,2,2,English
0,77076,48,201,32,171849,7,3,Both
0,7035,34,27,64,280322,0,0,English
0,33770,12,103,32,105929,2,2,English
0,30263,13,77,240,846008,2,2,English
0,47374,18,177,32,341145,2,2,English
0,33142,12,86,32,560493,3,3,Both
0,33012,12,86,240,350303,3,3,Both
0,44256,39,103,96,219676,2,2,English
0,60173,17,31,64,296555,2,2,English
0,73106,40,109,240,803490,6,3,Both
0,79901,48,141,96,922852,7,3,Both
0,43076,39,45,16,92286,2,2,English
0,33142,12,86,16,640974,2,2,English
0,46268,18,97,4,312670,2,2,English
0,30341,13,89,4,678301,4,3,Both
0,8016,34,5,96,842041,0,0,English
0,92274,6,65,96,668590,1,1,Both
0,60641,17,31,64,195015,2,2,English
0,92236,6,65,96,675335,1,1,Both
0,32112,12,107,16,886996,2,2,English
0,89156,32,3,16,838922,0,0,English
0,43201,39,49,240,279251,2,2,English
0,33125,12,86,64,908573,3,3,Both
0,7206,34,39,4,477328,1,1,Both
0,35216,1,73,96,286973,2,2,English
0,30152,13,67,32,676653,2,2,English
0,34759,12,105,16,774956,2,2,English
0,46038,18,57,96,978401,2,2,English
0,61542,17,57,64,854001,2,2,English
0,37615,47,179,32,992868,2,2,English
0,31405,13,51,4,121526,2,2,English
0,36027,1,5,96,963569,2,2,English
0,79849,48,141,4,824761,7,3,Both
0,39202,28,49,96,950903,2,2,English
0,60458,17,31,96,893494,2,2,English
0,60803,17,31,4,986488,2,2,English
0,46122,18,63,4,649732,2,2,English
0,33143,12,86,96,428006,2,2,English
0,43830,39,89,64,804926,2,2,English
0,30341,13,89,96,313588,4,3,Both
0,92231,6,25,64,373340,1,1,Both
0,75240,48,113,4,881346,7,3,Both
0,30034,13,89,4,328726,2,2,English
0,33125,12,86,240,572335,3,3,Both
0,53211,55,79,240,532230,2,2,English
0,33012,12,86,32,884371,3,3,Both
0,60432,17,197,4,324206,5,3,Both
0,37187,47,43,64,547674,2,2,English
0,1840,25,9,240,162973,1,1,Both
0,75080,48,113,96,15313,2,2,English
0,59846,30,63,16,81939,0,0,English
0,43016,39,49,32,483002,2,2,English
0,54891,55,7,64,409784,2,2,English
0,50313,19,153,16,289963,2,2,English
0,33010,12,86,96,47637,3,3,Both
0,39367,28,153,16,888856,2,2,English
0,33012,12,86,64,85329,3,3,Both
0,77037,48,201,32,514832,7,3,Both
0,40272,21,111,240,454527,2,2,English
0,90815,6,37,16,664470,0,0,English
0,77081,48,201,4,812401,7,3,Both
0,33183,12,86,240,796015,3,3,Both
0,93210,6,19,4,580540,1,1,Both
0,44089,39,43,96,325336,2,2,English
0,77024,48,201,4,921510,7,3,Both
0,33018,12,86,240,898532,3,3,Both
0,7206,34,39,64,50568,1,1,Both
0,75006,48,113,96,654217,7,3,Both
0,10033,36,61,96,549416,1,1,Both
0,7747,34,25,32,281970,0,0,English
0,33125,12,86,16,776086,3,3,Both
0,77065,48,201,4,357166,2,2,English
0,46321,18,89,4,339497,2,2,English
0,77036,48,201,32,664105,7,3,Both
0,78633,48,491,96,945559,2,2,English
0,78745,48,453,64,813072,2,2,English
0,29575,45,51,240,158547,2,2,English
0,79902,48,141,240,238687,7,3,Both
0,30253,13,151,4,108189,2,2,English
0,77076,48,201,16,126588,7,3,Both
0,44432,39,29,16,228893,2,2,English
0,90270,6,37,96,539552,1,1,Both
0,39601,28,85,240,542577,2,2,English
0,35057,1,43,32,188882,2,2,English
0,78582,48,427,240,953128,7,3,Both
0,34224,12,15,240,187234,2,2,English
0,33607,12,57,32,798487,2,2,English
0,32839,12,95,4,125646,2,2,English
0,33125,12,86,96,971444,3,3,Both
0,30813,13,73,64,369714,2,2,English
0,45601,39,141,64,720172,2,2,English
0,92201,6,65,4,292188,1,1,Both
0,38463,47,181,240,390008,2,2,English
0,1841,25,9,16,998883,1,1,Both
0,20783,24,33,240,403439,1,1,Both
0,91040,6,37,64,397848,0,0,English
0,92236,6,65,32,774250,1,1,Both
0,75240,48,113,64,614724,7,3,Both
0,30501,13,139,32,697559,4,3,Both
0,6905,9,1,32,769129,0,0,English
0,45251,39,61,64,746175,2,2,English
0,33014,12,86,96,860840,3,3,Both
0,2891,44,9,4,323935,0,0,English
0,30501,13,139,240,519811,4,3,Both
0,7087,34,17,4,698689,1,1,Both
0,11368,36,81,4,141914,1,1,Both
0,85120,4,21,4,562259,0,0,English
0,92254,6,65,4,10428,1,1,Both
0,33130,12,86,96,281358,3,3,Both
0,43545,39,69,240,457823,2,2,English
0,34208,12,81,64,676041,2,2,English
0,90038,6,37,64,689649,1,1,Both
0,76244,48,439,16,670850,2,2,English
0,33142,12,86,96,650191,3,3,Both
0,44146,39,35,4,166022,2,2,English
0,33125,12,86,32,268845,3,3,Both
0,61611,17,179,240,969702,2,2,English
0,33460,12,99,16,175545,3,3,Both
0,29672,45,73,32,16843,2,2,English
0,10033,36,61,64,292011,1,1,Both
0,70122,22,71,4,239299,2,2,English
0,53502,55,45,96,141514,2,2,English
0,32763,12,127,96,124822,2,2,English
0,77004,48,201,32,493926,2,2,English
0,75211,48,113,32,826044,7,3,Both
0,97112,41,57,64,949373,0,0,English
0,79849,48,141,64,158206,7,3,Both
0,53206,55,79,4,149907,2,2,English
0,75240,48,113,96,481413,7,3,Both
0,33142,12,86,240,729024,3,3,Both
0,11368,36,81,64,382533,1,1,Both
0,19064,42,45,16,509099,0,0,English
0,45039,39,165,16,994363,2,2,English
0,10033,36,61,32,265184,1,1,Both
0,29803,45,3,64,986064,2,2,English
0,93033,6,111,64,464839,1,1,Both
0,14519,36,117,32,348137,0,0,English
0,53122,55,133,64,762808,2,2,English
0,33144,12,86,32,37290,3,3,Both
0,75220,48,113,240,506592,7,3,Both
0,77025,48,201,96,654888,2,2,English
0,77081,48,201,32,821618,7,3,Both
0,63134,29,189,4,314012,2,2,English
0,39194,28,163,240,995340,2,2,English
0,75211,48,113,4,69791,7,3,Both
0,47334,18,35,64,741078,2,2,English
0,77037,48,201,4,381521,7,3,Both
0,47906,18,157,16,626201,2,2,English
0,33010,12,86,16,651321,3,3,Both
0,71901,5,51,16,454739,2,2,English
0,31060,13,271,96,156746,2,2,English
0,33184,12,86,16,645094,3,3,Both
0,33183,12,86,16,280381,3,3,Both
0,92865,6,59,16,793508,0,0,English
0,60090,17,31,16,527133,2,2,English
0,95991,6,101,64,229164,0,0,English
0,29201,45,79,16,619703,2,2,English
0,78582,48,427,32,230812,7,3,Both
0,3275,33,13,16,617384,0,0,English
0,75211,48,113,96,541812,7,3,Both
0,45342,39,113,16,728565,2,2,English
0,94583,6,13,16,406088,0,0,English
0,45324,39,57,64,817439,2,2,English
0,48033,26,125,96,741902,0,0,English
0,33012,12,86,240,360344,3,3,Both
0,36106,1,101,32,119266,2,2,English
0,75220,48,113,96,391715,7,3,Both
0,50627,19,83,16,610239,2,2,English
0,78584,48,427,96,527192,7,3,Both
0,45324,39,57,32,124057,2,2,English
0,92236,6,65,240,409537,1,1,Both
0,30052,13,297,240,515691,2,2,English
0,33012,12,86,96,528875,3,3,Both
0,33016,12,86,96,524602,3,3,Both
0,45318,39,109,240,346242,2,2,English
0,29360,45,59,64,984416,2,2,English
0,59602,30,49,96,215250,0,0,English
0,33012,12,86,16,511265,3,3,Both
0,46725,18,183,64,2435,2,2,English
0,77433,48,201,4,548251,2,2,English
0,33135,12,86,96,434751,3,3,Both
0,77039,48,201,32,444392,7,3,Both
0,33012,12,86,4,234602,3,3,Both
0,79932,48,141,64,792013,7,3,Both
0,33128,12,86,240,556373,3,3,Both
0,52349,19,11,4,362051,2,2,English
0,33460,12,99,4,353293,3,3,Both
0,33010,12,86,240,118077,3,3,Both
0,75211,48,113,96,88225,7,3,Both
0,75211,48,113,240,825220,7,3,Both
0,77060,48,201,4,72110,7,3,Both
0,77433,48,201,32,592688,2,2,English
0,66210,20,91,240,103516,2,2,English
0,44870,39,43,96,896272,2,2,English
0,19805,10,3,64,767328,2,2,English
0,79567,48,399,16,921204,2,2,English
0,70052,22,93,16,230082,2,2,English
0,30143,13,227,240,943275,2,2,English
0,46992,18,169,32,393975,2,2,English
0,33157,12,86,32,544531,3,3,Both
0,46368,18,127,240,366324,2,2,English
0,33125,12,86,240,696429,3,3,Both
0,54494,55,141,96,800500,2,2,English
0,90057,6,37,64,387807,1,1,Both
0,30188,13,57,32,436858,2,2,English
0,65202,29,19,240,520235,2,2,English
0,33135,12,86,64,780206,3,3,Both
0,30052,13,135,16,560128,2,2,English
0,55434,27,3,32,1458,0,0,English
0,11220,36,47,16,203961,0,0,English
0,53223,55,79,4,470183,2,2,English
0,33013,12,86,64,931280,3,3,Both
0,33126,12,86,240,573159,3,3,Both
0,33015,12,86,96,852447,3,3,Both
0,78076,48,505,32,336931,2,2,English
0,77039,48,201,64,755451,7,3,Both
0,77076,48,201,4,331987,7,3,Both
0,71082,22,17,4,498352,2,2,English
0,90255,6,37,4,684399,1,1,Both
0,33014,12,86,96,638655,3,3,Both
0,98092,53,33,240,247598,0,0,English
0,79932,48,141,64,303206,7,3,Both
0,68733,31,173,32,754109,2,2,English
0,72471,5,67,96,233378,2,2,English
0,30060,13,67,96,115758,2,2,English
0,18914,42,17,32,171213,0,0,English
0,77081,48,201,240,412468,7,3,Both
0,78666,48,209,4,999213,2,2,English
0,45213,39,61,64,603647,2,2,English
0,47112,18,61,240,998483,2,2,English
0,34238,12,115,96,613994,2,2,English
0,30217,13,149,4,952492,2,2,English
0,77093,48,201,240,928926,7,3,Both
0,75220,48,113,240,800041,7,3,Both
0,38506,47,141,64,34512,2,2,English
0,20618,24,37,4,21116,0,0,English
0,42240,21,47,64,135899,2,2,English
0,60623,17,31,4,815485,5,3,Both
0,99224,53,63,32,639138,0,0,English
0,77039,48,201,4,684187,7,3,Both
0,29072,45,63,4,859498,2,2,English
0,1841,25,9,96,527686,1,1,Both
0,33012,12,86,16,796321,3,3,Both
0,32246,12,31,32,399013,2,2,English
0,77076,48,201,32,597785,7,3,Both
0,93458,6,83,32,422050,1,1,Both
0,65236,29,41,32,253613,2,2,English
0,74332,40,97,64,484862,2,2,English
0,93219,6,107,4,2859,1,1,Both
0,60432,17,197,64,137241,5,3,Both
0,61273,17,73,96,400414,2,2,English
0,90280,6,37,240,299757,1,1,Both
0,90015,6,37,4,706435,1,1,Both
0,29449,45,19,64,211377,2,2,English
0,76011,48,439,4,153568,2,2,English
0,42420,21,101,240,207163,2,2,English
0,37208,47,37,32,929997,2,2,English
0,46902,18,67,96,793908,2,2,English
0,79927,48,141,16,338426,7,3,Both
0,71457,22,69,240,489959,2,2,English
0,41005,21,15,64,739583,2,2,English
0,54304,55,9,16,702409,2,2,English
0,60436,17,197,32,662092,2,2,English
0,33012,12,86,96,761101,3,3,Both
0,45801,39,3,4,302629,2,2,English
0,38501,47,141,4,167823,2,2,English
0,78501,48,215,240,267315,2,2,English
0,30319,13,89,16,721914,2,2,English
0,33157,12,86,32,11287,3,3,Both
0,33142,12,86,240,506839,3,3,Both
0,72010,5,145,64,570440,2,2,English
0,33010,12,86,4,481966,3,3,Both
0,33125,12,86,64,802913,3,3,Both
0,74447,40,111,4,733874,2,2,English
0,30013,13,247,32,435210,2,2,English
0,32174,12,127,96,585154,2,2,English
0,33018,12,86,96,765221,3,3,Both
0,33015,12,86,64,444121,3,3,Both
0,45042,39,17,4,727741,2,2,English
0,30906,13,245,32,440978,2,2,English
0,33174,12,86,16,679490,3,3,Both
0,29654,45,7,16,239028,2,2,English
0,77498,48,157,4,201972,2,2,English
0,24739,54,55,4,511571,0,0,English
0,98032,53,33,96,558657,0,0,English
0,45459,39,113,4,426723,2,2,English
0,77036,48,201,64,442744,7,3,Both
0,35206,1,73,4,953528,2,2,English
0,33830,12,105,64,159583,2,2,English
0,77036,48,201,64,779806,7,3,Both
0,36874,1,81,96,608897,2,2,English
0,53208,55,79,32,887726,2,2,English
0,67846,20,55,96,353352,2,2,English
0,30504,13,139,96,751213,4,3,Both
0,33712,12,103,16,301287,2,2,English
0,79907,48,141,240,435387,7,3,Both
0,76164,48,439,96,12688,7,3,Both
0,60031,17,97,4,313341,2,2,English
0,76049,48,221,96,945041,2,2,English
0,52730,19,45,240,682327,2,2,English
0,75220,48,113,32,44612,7,3,Both
0,30269,13,113,64,623823,2,2,English
0,74728,40,89,4,849575,2,2,English
0,77011,48,201,240,254131,7,3,Both
0,37650,47,171,96,370750,2,2,English
0,27344,37,37,16,520788,0,0,English
0,32208,12,31,64,878603,2,2,English
0,90017,6,37,240,644388,1,1,Both
0,33126,12,86,16,937048,3,3,Both
0,77573,48,167,96,637949,2,2,English
0,33016,12,86,96,578256,3,3,Both
0,33012,12,86,32,272294,3,3,Both
0,7093,34,17,240,325583,1,1,Both
0,30341,13,89,4,775568,4,3,Both
0,71368,22,25,16,801018,2,2,English
0,33319,12,11,64,219158,2,2,English
0,92236,6,65,96,311446,1,1,Both
0,60432,17,197,32,102021,5,3,Both
0,29605,45,45,4,229811,2,2,English
0,35242,1,117,32,713733,2,2,English
0,46204,18,97,32,792260,2,2,English
0,92254,6,65,64,126129,1,1,Both
0,29935,45,13,64,52887,2,2,English
0,20886,24,31,96,750542,0,0,English
0,34471,12,83,4,623211,2,2,English
0,79927,48,141,240,889280,7,3,Both
0,77802,48,41,4,985052,2,2,English
0,33172,12,86,16,83375,3,3,Both
0,92236,6,65,32,426323,1,1,Both
0,33458,12,99,16,708789,2,2,English
0,59820,30,61,64,126376,0,0,English
0,92236,6,65,240,711379,1,1,Both
0,70503,22,55,240,675276,2,2,English
0,44060,39,85,4,814143,2,2,English
0,64080,29,37,4,519411,2,2,English
0,33157,12,86,4,189035,3,3,Both
0,75460,48,277,240,224008,2,2,English
0,60432,17,197,240,590828,5,3,Both
0,30114,13,57,32,311940,2,2,English
0,60432,17,197,240,857450,5,3,Both
0,37203,47,37,32,369926,2,2,English
0,77037,48,201,4,932375,7,3,Both
0,75229,48,113,240,738818,7,3,Both
0,33010,12,86,32,749412,3,3,Both
0,10033,36,61,16,887302,1,1,Both
0,75220,48,113,240,151096,7,3,Both
0,33172,12,86,240,492525,3,3,Both
0,78704,48,453,4,243784,2,2,English
0,77076,48,201,32,767140,7,3,Both
0,11206,36,47,64,737205,0,0,English
0,46036,18,159,32,62834,2,2,English
0,34202,12,81,4,71533,2,2,English
0,78247,48,29,64,26696,2,2,English
0,29052,45,79,240,254990,2,2,English
0,45015,39,17,4,212107,2,2,English
0,29832,45,37,240,719442,2,2,English
0,7093,34,17,96,592205,1,1,Both
0,98682,53,11,16,345689,0,0,English
0,34110,12,21,16,133580,2,2,English
0,92254,6,65,240,464015,1,1,Both
0,33012,12,86,32,705799,3,3,Both
0,70647,22,19,4,417871,2,2,English
0,3062,33,11,4,839569,0,0,English
0,19013,42,45,240,953469,0,0,English
0,67356,20,99,32,504273,2,2,English
0,75220,48,113,96,915742,7,3,Both
0,75240,48,113,32,515044,7,3,Both
0,79836,48,141,16,746446,7,3,Both
0,90042,6,37,32,183232,0,0,English
0,31405,13,51,64,77089,2,2,English
0,33125,12,86,32,437376,3,3,Both
0,30501,13,139,16,243972,4,3,Both
0,33183,12,86,4,786798,3,3,Both
0,42404,21,233,64,340474,2,2,English
0,60640,17,31,16,372763,2,2,English
0,33125,12,86,16,625165,3,3,Both
0,29356,45,83,96,68849,2,2,English
0,79936,48,141,4,579045,2,2,English
0,44646,39,151,64,15925,2,2,English
0,53214,55,79,32,354482,2,2,English
0,61525,17,143,32,27308,2,2,English
0,77060,48,201,240,845973,7,3,Both
0,90006,6,37,240,448206,1,1,Both
0,43351,39,175,240,742055,2,2,English
0,78584,48,427,32,144869,7,3,Both
0,77060,48,201,64,694228,7,3,Both
0,21704,24,21,32,537574,0,0,English
0,62881,17,121,96,935306,2,2,English
0,33127,12,86,96,440672,3,3,Both
0,73025,40,109,240,962804,2,2,English
0,33135,12,86,96,327443,3,3,Both
0,33013,12,86,32,264725,3,3,Both
0,92274,6,65,96,846338,1,1,Both
0,33190,12,86,240,965370,2,2,English
0,33125,12,86,96,633558,3,3,Both
0,60585,17,197,96,645306,2,2,English
0,53142,55,59,32,274001,2,2,English
0,37171,47,125,32,76477,2,2,English
0,78520,48,61,96,454280,7,3,Both
0,52245,19,103,4,761984,2,2,English
0,77060,48,201,64,719619,7,3,Both
0,43082,39,41,240,607920,2,2,English
0,33463,12,99,16,557868,2,2,English
0,72057,5,53,32,775015,2,2,English
0,75006,48,113,16,609780,7,3,Both
0,60453,17,31,16,200112,2,2,English
0,78584,48,427,16,384664,7,3,Both
0,33012,12,86,16,769494,3,3,Both
0,33144,12,86,64,668625,3,3,Both
0,33823,12,105,240,292894,2,2,English
0,76106,48,439,32,65518,7,3,Both
0,60015,17,97,64,19892,2,2,English
0,60623,17,31,4,362722,5,3,Both
0,34983,12,111,240,1917,2,2,English
0,93023,6,111,4,349138,0,0,English
0,33186,12,86,16,183114,2,2,English
0,30813,13,73,96,325277,2,2,English
0,77840,48,41,96,540682,2,2,English
0,92886,6,59,16,482449,0,0,English
0,60623,17,31,96,70097,5,3,Both
0,33313,12,11,240,707965,2,2,English
0,77036,48,201,96,87248,7,3,Both
0,33142,12,86,240,329915,3,3,Both
0,63501,29,1,96,838863,2,2,English
0,29745,45,91,64,203808,2,2,English
0,78852,48,323,32,991644,7,3,Both
0,33134,12,86,240,459930,3,3,Both
0,1510,25,27,32,491642,0,0,English
0,47944,18,7,16,92957,2,2,English
0,63304,29,183,32,29780,2,2,English
0,60096,17,97,96,304948,2,2,English
0,92231,6,25,96,266185,1,1,Both
0,48146,26,163,96,724292,0,0,English
0,30306,13,121,96,739524,2,2,English
0,95050,6,85,64,566226,0,0,English
0,55024,27,37,240,552312,0,0,English
0,35803,1,89,64,421108,2,2,English
0,33016,12,86,32,400508,3,3,Both
0,33172,12,86,64,429654,3,3,Both
0,73106,40,109,96,447994,6,3,Both
0,30341,13,89,32,624647,4,3,Both
0,44333,39,153,4,628826,2,2,English
0,93640,6,19,96,822807,1,1,Both
0,70119,22,71,64,550358,2,2,English
0,20783,24,33,64,279345,1,1,Both
0,33172,12,86,16,954505,3,3,Both
0,44321,39,153,240,806574,2,2,English
0,33142,12,86,240,961250,3,3,Both
0,90038,6,37,240,867397,1,1,Both
0,33012,12,86,4,787104,3,3,Both
0,33014,12,86,64,994151,3,3,Both
0,53901,55,21,64,221995,2,2,English
0,98584,53,45,16,701185,0,0,English
0,38506,47,141,64,994516,2,2,English
0,30341,13,89,32,384852,4,3,Both
0,93219,6,107,32,927643,1,1,Both
0,93272,6,107,64,341569,1,1,Both
0,53704,55,25,32,284042,2,2,English
0,72364,5,35,4,117677,2,2,English
0,34450,12,17,64,845396,2,2,English
0,75067,48,121,32,521730,2,2,English
0,73071,40,27,16,811883,2,2,English
0,79905,48,141,64,541353,7,3,Both
0,78582,48,427,64,792990,7,3,Both
0,29926,45,13,64,97324,2,2,English
0,35646,1,33,64,883088,2,2,English
0,62231,17,27,16,739124,2,2,English
0,10033,36,61,64,985393,1,1,Both
0,77060,48,201,32,534090,7,3,Both
0,78227,48,29,4,710861,2,2,English
0,79915,48,141,96,151461,7,3,Both
0,62471,17,51,240,499329,2,2,English
0,29650,45,45,240,505650,2,2,English
0,78734,48,453,96,652934,2,2,English
0,82435,56,29,16,259593,0,0,English
0,46342,18,89,32,161749,2,2,English
0,47374,18,177,32,207834,2,2,English
0,68134,31,55,96,362569,2,2,English
0,33069,12,11,32,223584,2,2,English
0,44256,39,103,240,264113,2,2,English
0,48150,26,163,64,679855,0,0,English
0,77494,48,157,64,468594,2,2,English
0,43031,39,89,32,865325,2,2,English
0,79901,48,141,64,185033,7,3,Both
0,85282,4,13,32,944582,0,0,English
0,60609,17,31,64,325854,5,3,Both
0,11701,36,103,64,463014,0,0,English
0,74019,40,131,240,315507,2,2,English
0,44708,39,151,64,176063,2,2,English
0,45036,39,165,32,34359,2,2,English
0,30501,13,139,240,368890,4,3,Both
0,78582,48,427,96,802207,7,3,Both
0,43078,39,21,64,918979,2,2,English
0,19401,42,91,32,580363,0,0,English
0,60623,17,31,16,255414,5,3,Both
0,40214,21,111,32,827633,2,2,English
0,80909,8,41,16,232766,0,0,English
0,90057,6,37,240,148012,1,1,Both
0,93640,6,19,96,448877,1,1,Both
0,71459,22,115,240,356648,2,2,English
0,75243,48,113,64,863736,2,2,English
0,92236,6,65,96,719772,1,1,Both
0,75211,48,113,16,354847,7,3,Both
0,78014,48,283,4,434198,2,2,English
0,53959,55,111,32,693192,2,2,English
0,30501,13,139,64,377283,4,3,Both
0,50613,19,13,4,832424,2,2,English
0,11216,36,47,16,381709,0,0,English
0,48469,26,151,240,600198,0,0,English
0,33126,12,86,96,102786,3,3,Both
0,92236,6,65,32,872341,1,1,Both
0,64106,29,95,96,946171,2,2,English
0,33032,12,86,4,596690,2,2,English
0,79836,48,141,32,833154,7,3,Both
0,43560,39,95,16,191201,2,2,English
0,85350,4,27,96,233590,1,1,Both
0,33014,12,86,16,896060,3,3,Both
0,45405,39,113,4,844266,2,2,English
0,92201,6,65,32,247751,1,1,Both
0,53511,55,105,32,968207,2,2,English
0,44146,39,35,4,77148,2,2,English
0,33126,12,86,64,191660,3,3,Both
0,33175,12,86,64,484132,3,3,Both
0,71762,5,139,16,27979,2,2,English
0,78584,48,427,240,731767,7,3,Both
0,45693,39,1,96,969184,2,2,English
0,78582,48,427,96,553195,7,3,Both
0,33012,12,86,240,724233,3,3,Both
0,34653,12,101,4,854613,2,2,English
0,91214,6,37,64,353411,0,0,English
0,80401,8,59,32,810447,0,0,English
0,77081,48,201,240,715134,7,3,Both
0,33125,12,86,32,526250,3,3,Both
0,64093,29,101,240,75041,2,2,English
0,60435,17,197,32,750966,2,2,English
0,35621,1,103,32,278580,2,2,English
0,31005,13,153,240,41045,2,2,English
0,78541,48,215,96,685682,2,2,English
0,33016,12,86,4,89449,3,3,Both
0,33012,12,86,64,413998,3,3,Both
0,33126,12,86,64,439848,3,3,Both
0,77080,48,201,32,341204,7,3,Both
0,76309,48,485,32,4295,2,2,English
0,93905,6,53,240,930115,1,1,Both
0,20783,24,33,4,457093,1,1,Both
0,79932,48,141,64,330033,7,3,Both
0,47619,18,173,64,750295,2,2,English
0,53811,55,43,16,399743,2,2,English
0,60623,17,31,240,299851,2,2,English
0,41018,21,117,16,384087,2,2,English
0,75211,48,113,64,639079,7,3,Both
0,37801,47,9,64,1002085,2,2,English
0,29611,45,45,96,878756,2,2,English
0,38834,28,3,96,470489,2,2,English
0,30008,13,67,240,657395,2,2,English
0,37854,47,35,16,673416,2,2,English
0,79849,48,141,96,958072,7,3,Both
0,63042,29,189,4,811212,2,2,English
0,29590,45,89,240,451996,2,2,English
0,92274,6,65,240,535279,1,1,Both
0,79915,48,141,64,640268,7,3,Both
0,33125,12,86,32,605907,3,3,Both
0,32448,12,63,32,612805,2,2,English
0,93280,6,29,16,101774,1,1,Both
0,78584,48,427,32,758594,7,3,Both
0,77067,48,201,32,1670,2,2,English
0,32507,12,33,4,906254,2,2,English
0,33141,12,86,96,951209,2,2,English
0,93905,6,53,32,725540,1,1,Both
0,31404,13,51,96,299274,2,2,English
0,97080,41,51,64,993810,0,0,English
0,74960,40,1,16,138583,2,2,English
0,46365,18,91,32,410761,2,2,English
0,30318,13,121,64,988536,2,2,English
0,44118,39,35,32,467864,2,2,English
0,90038,6,37,240,911834,1,1,Both
0,7087,34,17,96,805173,1,1,Both
0,75002,48,85,64,5272,2,2,English
0,66502,20,161,240,130343,2,2,English
0,55720,27,17,16,694840,0,0,English
0,77036,48,201,32,327043,7,3,Both
0,29710,45,91,16,43670,2,2,English
0,60643,17,31,64,843960,2,2,English
0,33160,12,86,64,393610,2,2,English
0,77036,48,201,64,15984,7,3,Both
0,33071,12,11,64,45836,2,2,English
0,90255,6,37,32,895048,1,1,Both
0,32119,12,127,64,442626,2,2,English
0,33823,12,105,64,381768,2,2,English
0,23947,51,111,240,973551,0,0,English
0,81401,8,85,96,748400,0,0,English
0,33126,12,86,4,590769,3,3,Both
